wave,MT2,MT3,MT7,MT8,MT11,MT12,MT13,MT14,MT19,MT20,MT21,MT24,MT25,MT15,MT16,MT17,MT18,MT28,MT29,MT32,MT34
744,0.847485478446958,0.996905033393061,1.78619310564228,1.57499651864776,2.1984415164207,1.78612919325893,2.30344267472815,1.6755656827937,1.522987741,1.33357168,1.432862292,1.657679577,1.732098362,1.230549575,1.117746582,1.230181964,1.017073553,1.441140383,0.9315724389,1.156647297,1.007401794
743,0.852147661265668,0.999697484466991,1.78416312556336,1.57461971346423,2.20524527691395,1.79397678641591,2.29957135766819,1.6729797043082,1.52174556,1.333529262,1.432431812,1.6588465,1.729135365,1.230254958,1.122936577,1.23006716,1.014023686,1.440731395,0.9295165053,1.157856596,1.007859482
742,0.846491898501987,0.991017615712191,1.78516296649775,1.57371046617354,2.21209397638008,1.79070607100001,2.29837115913911,1.67616978432516,1.521605075,1.335953123,1.431743043,1.658125753,1.72917736,1.227746931,1.121770543,1.228957389,1.014543874,1.4424831,0.9303937037,1.155673516,1.007101671
741,0.857765209416081,0.985874851651037,1.78336022299483,1.57271111329549,2.21027844187593,1.79154498826578,2.29431033704823,1.6755126914313,1.522085681,1.33513507,1.431679906,1.658331681,1.72679763,1.227180359,1.119522307,1.227866751,1.016396597,1.444196222,0.9305947283,1.156280431,1.006628976
740,0.858873433200856,0.986503153142671,1.78323145560176,1.57597948869175,2.206449641387,1.7920016141193,2.29047511618463,1.66793492660696,1.519778773,1.333947378,1.431364221,1.658625318,1.728990714,1.228577904,1.118417242,1.229161485,1.018377585,1.442575701,0.9299276921,1.154183406,1.005878668
739,0.833307856924488,0.999069182975357,1.78326932836443,1.57430843961697,2.20455321673168,1.79489003812295,2.29230699815007,1.67003338455832,1.523239135,1.338140657,1.428678024,1.659326998,1.731393775,1.231123702,1.122441203,1.233007418,1.016966665,1.442467667,0.930545995,1.152675179,1.00671151
738,0.837664322837053,1.00430502873898,1.78120905007537,1.57136772090204,2.19578112922651,1.78827427284988,2.29477958760096,1.67774892692491,1.528252222,1.337952807,1.427725227,1.659876138,1.728986048,1.23403966,1.126046001,1.23166166,1.016774267,1.44338982,0.9295012762,1.150618917,1.0069291
737,0.838810761235096,0.992786168059014,1.78188318525083,1.57462790488127,2.19484639859071,1.78715925623082,2.29348914858097,1.67644533940968,1.525013679,1.33738926,1.42897649,1.659452843,1.727800849,1.230421152,1.120703583,1.229346446,1.01592629,1.443575022,0.9294312222,1.151905213,1.005968705
736,0.839689697340263,0.996532706583203,1.7818074397255,1.57550438650382,2.19094569574518,1.78732916352515,2.29000586563191,1.67429389009591,1.526351981,1.339134439,1.427461199,1.658804552,1.726853623,1.228638338,1.123462435,1.227420291,1.014280217,1.443987869,0.9285479322,1.153032986,1.009026212
735,0.843358300214002,1.0007213831941,1.78039099840177,1.57399716576971,2.18830328414014,1.78656458070066,2.28545774489013,1.67294790949075,1.528400101,1.33894659,1.429946506,1.659010479,1.725047828,1.230881964,1.125512522,1.225047676,1.013817036,1.444767262,0.9284839698,1.151941446,1.007919507
734,0.851918373586059,1.00388616107789,1.78354201225563,1.57665937630551,2.19704840826158,1.79316972676783,2.28487118169923,1.67235440623178,1.527180101,1.337898271,1.429659519,1.658777857,1.724669871,1.228615675,1.12476565,1.225717365,1.015883535,1.44312745,0.9295713302,1.152480422,1.007990786
733,0.852644451238153,0.998557233611803,1.78287545163269,1.57522587832469,2.19783933418418,1.79038749482314,2.28393268059378,1.67397594192147,1.524976709,1.338322446,1.427357884,1.660036304,1.725948393,1.22625118,1.125215297,1.229359202,1.017180441,1.442351915,0.9293581223,1.153952416,1.009735254
732,0.850619076734943,0.997347171479766,1.77835344377031,1.57264558195922,2.1927702180439,1.79176799158959,2.28262419347561,1.67132637380107,1.525886163,1.338625429,1.425767977,1.661229922,1.721338248,1.229741265,1.128972518,1.231483076,1.018769507,1.443578881,0.9313470477,1.157267799,1.009949092
731,0.845727606236625,1.00102389872711,1.77627044182365,1.57144963507237,2.18993007495821,1.79624929647761,2.279682353472,1.67277833713105,1.528910282,1.33982524,1.425578566,1.661233736,1.722150156,1.228268178,1.126030759,1.229212509,1.017294455,1.441063216,0.9303449704,1.154889963,1.009255056
730,0.851154081320697,1.01233332557652,1.77808833443164,1.57297323864055,2.18724272438029,1.7924900975905,2.28159545187926,1.67696465476127,1.530300342,1.33859513,1.424017357,1.660680782,1.723302692,1.228011331,1.124940936,1.227618009,1.015798025,1.442610427,0.9290352646,1.158762438,1.00756311
729,0.851077652094161,1.01521885835292,1.77783837419804,1.57553715217195,2.18427675217055,1.79532542556468,2.27682172991021,1.67425149700599,1.528348343,1.340540279,1.425762237,1.658949464,1.718949186,1.22572238,1.128309479,1.228134627,1.016246954,1.443085008,0.9285205197,1.161919299,1.006460157
728,0.856656985631305,1.01312452004747,1.77429348361246,1.57407088852301,2.1837554600852,1.79568647856513,2.27671344132112,1.67692226167135,1.527660707,1.341491644,1.427306226,1.659883765,1.717582007,1.228321058,1.127006265,1.231317248,1.016261205,1.441981511,0.9289256148,1.156602005,1.007109174
727,0.844275450932437,1.007818863007,1.77381628680286,1.57144963507237,2.18401610612788,1.79364759103314,2.27606370978658,1.67288431985586,1.525679133,1.342497546,1.426967582,1.661535,1.71664878,1.228645892,1.125824988,1.23038606,1.017166189,1.442980832,0.9302870997,1.155909035,1.009420124
726,0.84198257413635,1.00826100109371,1.77178630672393,1.56875465886844,2.17998957415829,1.79291486582633,2.27081171321572,1.67019235864554,1.529627494,1.344563887,1.427541556,1.659357506,1.715426252,1.226764873,1.125238161,1.228899987,1.018455969,1.440507609,0.9277407879,1.156674472,1.009592695
725,0.845689391623357,1.01207735089475,1.77523272812659,1.57410365419114,2.17834480775107,1.78805126952607,2.26877227812119,1.67184568915267,1.52843707,1.344103353,1.427432501,1.658079991,1.715244272,1.225654391,1.127120582,1.229257155,1.016760015,1.43993271,0.9268849104,1.154572918,1.007247981
724,0.856427697951697,1.00975030833314,1.77518728081139,1.57454599071093,2.18221854721288,1.79463517718145,2.26618237603213,1.67200466323989,1.531135856,1.344703259,1.426852787,1.659178272,1.714507023,1.224355052,1.127722652,1.228976523,1.019959525,1.441788592,0.9269580102,1.158748851,1.00751434
723,0.86770100886579,1.00995974216368,1.77383901046046,1.57520130407359,2.18433966673258,1.7967802567724,2.26536118756486,1.67233320968682,1.532518522,1.346460558,1.42394274,1.661088823,1.714343708,1.226870633,1.129033487,1.227726435,1.017907278,1.442502392,0.9254990588,1.157480672,1.005405973
722,0.867051360440232,1.0134503060061,1.77238469637406,1.57380876317794,2.18033111035214,1.79102464717688,2.26296981455579,1.67012876901065,1.533450157,1.346533274,1.424419139,1.660162149,1.712206617,1.224876298,1.1268386,1.228051713,1.018292075,1.444184647,0.9259528871,1.156407249,1.005304682
721,0.855586976459798,1.01468363856375,1.76855954734474,1.57111378697401,2.17637648073916,1.78608671643535,2.26223886657943,1.67030893964284,1.532518522,1.348660211,1.425934429,1.659319371,1.709042975,1.228056657,1.129018245,1.228606599,1.018441718,1.443220051,0.9283499534,1.157213448,1.005454743
720,0.863726689085906,1.02105973518256,1.76769604835594,1.57151516640864,2.17256565583937,1.78810436555554,2.26220277038307,1.67307508876053,1.534426157,1.350138766,1.428069612,1.659586314,1.710615464,1.227943343,1.128088466,1.229569676,1.017330084,1.443490138,0.9291114103,1.156189846,1.004543118
719,0.875573219199022,1.02857608265655,1.76974117753994,1.57439854520433,2.17489349463429,1.78757340526075,2.26202228940125,1.67684807376398,1.538108336,1.348520839,1.42613532,1.660562564,1.709308945,1.226077432,1.129688905,1.229818418,1.019068793,1.443667624,0.9275367175,1.15547876,1.00437805
718,0.877101803729746,1.03423079608126,1.76767332469834,1.57384972026311,2.16560910283835,1.78628848134737,2.25802463565402,1.67649833077208,1.534670157,1.347720965,1.425555607,1.657641442,1.707241846,1.226613787,1.132638286,1.229403848,1.019175681,1.440206655,0.9267661231,1.158993428,1.005886171
717,0.867318862733109,1.0298094152142,1.76679467660448,1.57127761531467,2.16340709316748,1.79320158438552,2.25508279565041,1.67445286418314,1.531978765,1.348036067,1.425429332,1.657012218,1.706168634,1.228661001,1.132074321,1.229167863,1.01879801,1.440627219,0.9251122387,1.158726205,1.005814891
716,0.870796392540508,1.02845973052847,1.76560547185675,1.5717772917537,2.16151066851216,1.79497499177012,2.25098587736317,1.67489799162736,1.533708945,1.347357386,1.428465653,1.658110499,1.704694135,1.225095373,1.131479873,1.227165171,1.016211324,1.441977652,0.9261447743,1.156289489,1.005469749
715,0.861395597676551,1.0293672771275,1.76544640625355,1.57366950908838,2.16503388398555,1.79447588909301,2.24950593331228,1.67341423347994,1.534411369,1.349757008,1.427627652,1.657263908,1.705095423,1.225737488,1.135275199,1.228670379,1.016788519,1.443416829,0.9244452025,1.158857552,1.005334694
714,0.862312748394986,1.02431759476881,1.76534036251808,1.5716789947493,2.16305656917905,1.79638734615425,2.24410052790687,1.67066928090721,1.536089792,1.349672173,1.424786482,1.65722196,1.703434277,1.223954674,1.132897404,1.227490449,1.017173315,1.441865759,0.9247954727,1.161593195,1.005068334
713,0.860172730051972,1.0325553254369,1.76669620742155,1.57051581353058,2.15876040337222,1.79288300820865,2.24401028741596,1.67106141698903,1.536326398,1.351914244,1.424327303,1.658850313,1.701777799,1.225223796,1.133682381,1.227688167,1.018242194,1.440993765,0.9241253906,1.16512598,1.006460157
712,0.863077040660348,1.02697042328904,1.76727187341408,1.57425929111477,2.15365533605364,1.79112022002995,2.24329738753779,1.67557628106619,1.539661062,1.349308594,1.425073469,1.658388883,1.700951892,1.222519358,1.132516347,1.228115493,1.019467841,1.442552551,0.9243416444,1.16104969,1.006024978
711,0.86487312748395,1.02592325413632,1.76585543209035,1.57363674342024,2.15385306753429,1.79568647856513,2.24169110679962,1.67472841926766,1.537827366,1.347908814,1.424889797,1.657950333,1.701343848,1.225163362,1.132394409,1.230488108,1.01950347,1.441059357,0.9236075999,1.158857552,1.005293427
710,0.876528584530724,1.02475973285551,1.76291650570743,1.57299781289165,2.15157915550682,1.79459270035787,2.23982312863782,1.67224842350697,1.535424338,1.351526426,1.424183809,1.659620635,1.700135318,1.222859301,1.131944762,1.229142351,1.018954779,1.440874155,0.9238573578,1.160483539,1.00440056
709,0.871828187098746,1.03976915737789,1.76103044212663,1.57411184560817,2.14705829483561,1.79421040894562,2.23485990163786,1.67442106936569,1.537191488,1.352459612,1.423810726,1.657527038,1.699416733,1.22431728,1.134048196,1.227802971,1.018719626,1.439585455,0.9237568455,1.159967209,1.004869503
708,0.869153164169978,1.03725595141135,1.75851569068557,1.57196569434546,2.15059049810357,1.7965253958309,2.23407480936696,1.67642414286471,1.539875486,1.35250809,1.423891083,1.656897814,1.700041995,1.224203966,1.135854406,1.227802971,1.018170935,1.437991944,0.9243629652,1.159808686,1.003417656
707,0.872783552430449,1.03953645312173,1.75942463698957,1.57141686940424,2.14631230788589,1.79119455447122,2.23170148445608,1.67647713422712,1.539749789,1.352520209,1.423713151,1.655250393,1.695963791,1.222934844,1.133636655,1.226610285,1.015883535,1.439986727,0.9239670076,1.161629429,1.002468515
706,0.874923570773464,1.04367858888139,1.75890199286477,1.57349748933068,2.13906814545847,1.78964415041043,2.22657582457249,1.67293731121827,1.539313547,1.354877413,1.420424281,1.651116586,1.693467407,1.221726157,1.13367476,1.224473656,1.016553366,1.439253635,0.9223801315,1.160913814,1.002948713
705,0.876490369917456,1.03932701929118,1.75697048196878,1.57323536398562,2.13935575488487,1.78530089519906,2.22985155439246,1.67508876053203,1.539143487,1.35388969,1.421176187,1.65274494,1.694993234,1.222474032,1.133903394,1.225538781,1.016646002,1.439018273,0.9222613442,1.160329545,1.002738626
704,0.868465301131153,1.04249179717497,1.75762189348664,1.57469343621753,2.13587747838435,1.78851851458548,2.23272120200334,1.67908430925759,1.540637061,1.354023002,1.422657039,1.654628796,1.692758154,1.225820585,1.13494749,1.225653585,1.018142432,1.439890268,0.9243812401,1.159527875,1.002363472
703,0.875382146132681,1.04246852674935,1.75693260920611,1.57339919232628,2.135715698082,1.7920016141193,2.22517709696341,1.67576704997085,1.538588942,1.355198575,1.425521168,1.654422869,1.690882367,1.224,1.133773835,1.226693199,1.01754386,1.438516684,0.9229618845,1.158499744,1.001905784
702,0.882107918067869,1.03620878225863,1.75432696313465,1.57288313305319,2.13922992576082,1.79158746508936,2.22071019266345,1.6747602140851,1.53918785,1.353871511,1.422249518,1.653099593,1.690233774,1.222043437,1.135519076,1.226482725,1.01879801,1.439361669,0.9222735275,1.158997957,1.002704862
701,0.889101192295934,1.03585972587439,1.75128199301626,1.57289132447022,2.13977818122989,1.79873419065722,2.2185895411271,1.67083885326692,1.54078494,1.352865609,1.423127698,1.652962308,1.690243106,1.221763928,1.133933879,1.226801625,1.018805136,1.438331481,0.9213780542,1.157313091,1.002254677
700,0.879280036686029,1.04235217462127,1.75184250990373,1.5719984600136,2.14109039923783,1.79330777644448,2.21906781572892,1.67743097875046,1.542559484,1.354447178,1.421721462,1.652863157,1.689655172,1.220230406,1.135755331,1.228294077,1.019574729,1.439751366,0.9213080002,1.154301165,1.000438931
699,0.881496484255579,1.04104903078677,1.74721445830588,1.57258824203999,2.13473602847333,1.79385997515106,2.21286829400352,1.67768533729002,1.541960576,1.354441118,1.420257829,1.653137727,1.686496197,1.21911237,1.133491853,1.228861719,1.020301566,1.438458808,0.9191637376,1.156207963,0.9995535664
698,0.880120758177927,1.05952574872594,1.74801736087441,1.57138410373611,2.12660207438299,1.79308477312067,2.21285926995443,1.67626516877749,1.536858761,1.35475622,1.422875149,1.652367405,1.68640754,1.219444759,1.13260018,1.225500513,1.017194693,1.436197796,0.9185637096,1.158545036,1.000033764
697,0.886273310914093,1.06469178321272,1.74800221176934,1.57365312625431,2.12247667667308,1.79233080950207,2.20739069620539,1.67315987494038,1.537272821,1.356986172,1.421003995,1.649751361,1.682147357,1.21868933,1.133308946,1.225283661,1.01654624,1.437536655,0.9179271316,1.160216315,1.000063776
696,0.890553347600122,1.05861820212692,1.74412404087229,1.57336642665815,2.12756376840251,1.79852180653931,2.2035374272436,1.6706162895448,1.538537184,1.359464569,1.420630912,1.648843754,1.681690075,1.219187913,1.134261588,1.225870437,1.016026052,1.436919314,0.9194652745,1.1612218,1.000731551
695,0.88776368083155,1.05631442999092,1.74532082017255,1.5717772917537,2.12388776042135,1.7982988032155,2.19914271533637,1.67219543214456,1.539158275,1.359161587,1.420114336,1.647470903,1.680201577,1.219527856,1.136380264,1.225691853,1.016560491,1.439215051,0.9183840058,1.158825847,0.9999849938
694,0.883063283399572,1.0594559374491,1.74287423970429,1.56973762891243,2.11817152307167,1.80292877698606,2.19560528809277,1.67127338243866,1.54016385,1.358652576,1.419109882,1.647695898,1.677873174,1.217631728,1.134200619,1.223670028,1.014679265,1.438532117,0.9188987506,1.159188184,0.9993472315
693,0.887610822378477,1.06350499150629,1.74029889184296,1.56860721336184,2.08833204508278,1.7955059520649,2.19579479312367,1.67268295267871,1.540341304,1.358246579,1.416205574,1.649103071,1.676095376,1.218681775,1.136692731,1.224894604,1.01434435,1.435499429,0.9177657028,1.161892123,0.9978278567
692,0.884439009477224,1.06185279128755,1.74171533316669,1.57267834762736,2.09217882116086,1.78963353120454,2.19417948833642,1.67535371734407,1.540097304,1.359307018,1.416366287,1.647932334,1.677457888,1.217208687,1.135519076,1.22497114,1.016289709,1.437065932,0.9172357288,1.160873051,0.9975952611
691,0.896361968816875,1.06657668768762,1.73751903106324,1.57123665822951,2.10690981646923,1.79421040894562,2.18944186256373,1.67482380371999,1.544415362,1.361524851,1.419884746,1.647055234,1.675773412,1.217473088,1.135511455,1.224346096,1.018064047,1.435129024,0.9179240858,1.16024802,0.9978916329
690,0.891623356771629,1.07011379238126,1.73697366328084,1.57007347701079,2.10469881900379,1.7952723295352,2.18696927311285,1.66913253139738,1.542736939,1.359664538,1.419121361,1.646536602,1.674840185,1.216619452,1.136243084,1.226042643,1.018014166,1.437555947,0.9159930311,1.159641105,0.9984543644
689,0.904157749923571,1.07365089707491,1.73804167518804,1.57003251992562,2.09772429041362,1.79457146194608,2.18518251139286,1.67094483599173,1.544518877,1.365051568,1.418673661,1.6423761,1.672101162,1.21513881,1.138758059,1.227158793,1.016396597,1.437717999,0.9162458348,1.160556006,0.997546491
688,0.891241210638948,1.06608800874968,1.73915513441043,1.57547162083569,2.09957577609606,1.79384935594516,2.18250236881289,1.66971543638387,1.546263845,1.367505726,1.419827349,1.638917278,1.675376791,1.212970727,1.138125505,1.225972485,1.017109182,1.436174646,0.9163433013,1.161878536,0.9975690003
687,0.878821461326811,1.06401694086985,1.73592080047871,1.57260462487406,2.09409322140533,1.79453960432839,2.18017416414745,1.67079646017699,1.545383967,1.368081393,1.416607356,1.639580823,1.67379497,1.215040604,1.139604006,1.225494135,1.017144812,1.435680773,0.9162366973,1.161638487,0.9960646316
686,0.881802201161724,1.06429618597724,1.73449678460245,1.57652831363298,2.09592673149862,1.79515551827034,2.17802644046384,1.67597901542049,1.548526389,1.369081236,1.417250207,1.638902024,1.672885073,1.215395656,1.136037313,1.222891912,1.014379979,1.434982406,0.9170773457,1.163327883,0.9937311719
685,0.888642616936717,1.05882763595746,1.73452708281258,1.57433301386807,2.0895094461721,1.79786341577377,2.17435365248387,1.67523713634678,1.546618754,1.368511628,1.420211911,1.637319432,1.670934627,1.213794145,1.13588489,1.22465224,1.015099691,1.436371423,0.9155209279,1.162431099,0.9941888602
684,0.908323142769795,1.07011379238126,1.73373175479659,1.57029464527069,2.08985997016052,1.80189871401417,2.17041916708027,1.67346722484235,1.541553909,1.368814611,1.419454266,1.638223226,1.666641781,1.21417186,1.13588489,1.225577049,1.01742272,1.436298114,0.9146863711,1.161706426,0.992335598
683,0.88592937939468,1.07514020431434,1.73076253020353,1.57338280949221,2.08692096133451,1.79820323036243,2.16925506474755,1.67488739335488,1.544962513,1.371626289,1.42154927,1.638467288,1.666179833,1.214942398,1.139276297,1.228070847,1.02311628,1.435703923,0.913276153,1.163844213,0.9920542323
682,0.89911342097218,1.06939240918716,1.72846744078594,1.57394801726751,2.08088116338013,1.79541037921184,2.16599738302576,1.67213184250967,1.544644574,1.3714445,1.419322252,1.636064799,1.666725771,1.209903683,1.139322024,1.228096359,1.018527228,1.435692348,0.9107176579,1.163898564,0.9924706536
681,0.903508101498013,1.06697228492309,1.72672529370327,1.5715315492427,2.08212147903148,1.79774660450892,2.16292018228579,1.67335064384505,1.543882998,1.370444657,1.418357976,1.635058041,1.664537352,1.209699717,1.137576783,1.228498173,1.018612738,1.434708461,0.912164426,1.164079732,0.992163027
680,0.899954142464078,1.06860121471622,1.72418024405208,1.57128580673171,2.08088116338013,1.79812889592116,2.15851644632947,1.67140056170844,1.541664818,1.371898973,1.416320369,1.633280962,1.662978862,1.208589235,1.137736827,1.225991619,1.019047415,1.434253172,0.9123654506,1.166240166,0.9904148081
679,0.896285539590339,1.07409303516161,1.72574817642648,1.57233430811196,2.0759019251856,1.79909524365768,2.15460000902405,1.66821048169148,1.545265664,1.374134985,1.419546102,1.633097915,1.661910317,1.211210576,1.137881628,1.226119179,1.019225562,1.434268605,0.9112567694,1.163776275,0.9908237263
678,0.902782023845919,1.06718171875364,1.72452867346861,1.5692379524734,2.07015872445219,1.79649353821321,2.15271398276407,1.66936569339198,1.546981057,1.375165125,1.419327992,1.631927178,1.663576128,1.210107649,1.137767311,1.225168858,1.016346716,1.433099515,0.910979599,1.16455077,0.9910000488
677,0.92016967288291,1.07700183836362,1.72405905121155,1.57079432170971,2.06488288903669,1.79285115059096,2.14826512656229,1.66990620528854,1.54792748,1.37266249,1.416532739,1.630443736,1.660832439,1.207864023,1.137912113,1.22506681,1.015733892,1.433720715,0.9114730231,1.164845169,0.9899158529
676,0.912717823295628,1.08281944476764,1.7201127093417,1.56904954988163,2.0627977206953,1.79762979324406,2.14653250913685,1.66967304329394,1.543638999,1.372407984,1.415786574,1.629837393,1.658392049,1.205945231,1.139047663,1.22248372,1.017265951,1.432296972,0.9100110259,1.165483788,0.9886665891
675,0.896400183430144,1.08528610988295,1.7196809598473,1.57217867118833,2.06549405906779,1.80395883995795,2.14163245048053,1.67159133061311,1.541945788,1.37578321,1.415700478,1.628151837,1.655657692,1.207622285,1.138384624,1.22417389,1.01854148,1.431756798,0.9086343119,1.163386763,0.988872924
674,0.89647661265668,1.08703139180416,1.71971883260996,1.57113016980808,2.06323812262947,1.80230224383821,2.13972837612237,1.67388055746913,1.544274877,1.375007575,1.415620121,1.625486218,1.654617143,1.205952786,1.137028061,1.225117834,1.020900138,1.434010094,0.9081043379,1.164813464,0.986025503
673,0.898998777132375,1.08042259092919,1.71412123828785,1.56987688300199,2.06440653592421,1.80129341927811,2.13807697513874,1.6739547453765,1.545761058,1.374407669,1.417296125,1.625798923,1.653217302,1.20627762,1.137401497,1.22493925,1.018741004,1.435125166,0.9079581381,1.161081394,0.98611554
672,0.905304188321614,1.07600121006213,1.71599972731611,1.57152335782567,2.05654221567112,1.79175737238369,2.13379957586969,1.66685390281384,1.542086272,1.374122865,1.41456401,1.62259179,1.652046101,1.20407932,1.137698721,1.225621695,1.019738624,1.432131062,0.9070169774,1.162576034,0.9861455524
671,0.915431060837664,1.0839131547716,1.71484082077851,1.57317802406638,2.05009796696087,1.79511304144676,2.12684203402066,1.66746860261777,1.542441181,1.373995613,1.414805079,1.623064661,1.6502963,1.20381492,1.139489689,1.224658618,1.018983283,1.43170664,0.9085277079,1.159709043,0.9852414305
670,0.923685417303577,1.08344774625928,1.71062179501746,1.5692133782223,2.04965756502669,1.78962291199864,2.12805125659884,1.67307508876053,1.542248939,1.37526814,1.413513638,1.623484144,1.64652606,1.20284797,1.140183212,1.224244048,1.01692391,1.43335031,0.9076017763,1.162807024,0.9849037917
669,0.910272088046469,1.0872408256347,1.70961437953053,1.57119570114434,2.04404918121191,1.79323344200321,2.12202319180616,1.67046791373006,1.544992088,1.375407512,1.415011709,1.619312202,1.644771593,1.204774315,1.139817398,1.224409876,1.018249319,1.434476958,0.9069316943,1.165461142,0.9844273457
668,0.909354937328034,1.08826472436181,1.71109141727452,1.57078613029268,2.04404918121191,1.79137508097145,2.12098542616072,1.67055269990991,1.545812815,1.376867887,1.417014877,1.617992739,1.642625169,1.202704438,1.138902861,1.223159788,1.020009406,1.432817854,0.9058717463,1.165089746,0.9836995464
667,0.912794252522164,1.0907081190515,1.70694056248627,1.56900859279647,2.0399956858586,1.79786341577377,2.11832333167892,1.6696412484765,1.546870148,1.376352817,1.414965791,1.616032613,1.641477299,1.20268933,1.136928986,1.225009408,1.019738624,1.433219125,0.9041630371,1.165076159,0.9819175636
666,0.911991745643534,1.08568170711842,1.70671332591027,1.56775530599038,2.03455807014075,1.79650415741911,2.11147407841899,1.66924911239468,1.544977301,1.377395077,1.412514923,1.615597877,1.640044795,1.201684608,1.140739555,1.222560256,1.017144812,1.429399327,0.9044950323,1.163540756,0.9827691638
665,0.911227453378172,1.09105717543574,1.70558471758281,1.56985230875089,2.03667918966044,1.79892533636335,2.10888417632992,1.66892056594775,1.543468938,1.379273569,1.414472174,1.615472032,1.639092903,1.19989424,1.136807048,1.225028542,1.022140037,1.431702781,0.903316297,1.164564358,0.9829679956
664,0.918641088352186,1.09368673353036,1.70050219283296,1.56868912753217,2.03004619726412,1.79380687912158,2.10385778098633,1.66758518361507,1.543838635,1.379449299,1.413060198,1.61462544,1.637305772,1.200022663,1.136022071,1.224830824,1.018805136,1.43254005,0.9040320665,1.165796303,0.9809121501
663,0.919634668297157,1.08693831010169,1.69829799804577,1.56731296947059,2.02490517876723,1.79347768373881,2.10234174073907,1.66761697843252,1.543343241,1.379715924,1.413266829,1.613912321,1.634576081,1.203338999,1.136029692,1.224607594,1.019282569,1.430032102,0.9028472396,1.162177464,0.9800718045
662,0.917609293793947,1.09480371395993,1.69966899205429,1.56818945109314,2.0203933058906,1.79708821374338,2.09655732527185,1.66733082507551,1.542803484,1.379873474,1.413502158,1.612684382,1.632961598,1.199554297,1.138110263,1.225545159,1.020814628,1.429696423,0.9014248381,1.166593444,0.9794940669
661,0.923761846530113,1.09466409140623,1.69573779928951,1.56685425011673,2.01936869730905,1.79843685289214,2.09075486170645,1.66621800646495,1.545125179,1.380346127,1.411803196,1.610201809,1.629359339,1.198836638,1.134863658,1.225379331,1.023045021,1.430024385,0.9018938956,1.165578901,0.979895482
660,0.912947110975237,1.09903893142206,1.69528332613751,1.56606787408154,2.0145782028006,1.79355201818008,2.09076388575554,1.66515817921679,1.541960576,1.380624871,1.412061484,1.60842473,1.631599085,1.197915014,1.140061274,1.223395774,1.020750495,1.427489428,0.9009649182,1.163726454,0.9797079049
659,0.920207887496179,1.10641565634235,1.69455616909431,1.56851710777447,2.01540507990149,1.79443341226943,2.08278662635925,1.65971066716125,1.544799846,1.379467478,1.411539168,1.607322635,1.628822733,1.197711048,1.136067798,1.221373948,1.020550971,1.429538229,0.8990460468,1.16288402,0.9780722322
658,0.93151941302354,1.10097037674819,1.69404867407458,1.5687710417025,2.00932034297424,1.79181046841317,2.08340928574651,1.66849663504849,1.540666637,1.379309927,1.410448618,1.605663774,1.62749755,1.197393768,1.136967092,1.221935212,1.022189918,1.429376177,0.8990582301,1.165542667,0.9751310226
657,0.93090797921125,1.09668861843483,1.69130668605752,1.56734573513872,2.00131221800795,1.78875213711519,2.0793935839011,1.66372741243177,1.544533665,1.384527287,1.412072964,1.605545556,1.626988941,1.19678187,1.13474172,1.223682784,1.02091439,1.428712535,0.8971210838,1.167159596,0.9746545767
656,0.918258942219505,1.10520559421032,1.69032199422819,1.56445416492599,2.00533874997753,1.79369006785673,2.07701123494112,1.66633458746224,1.543335847,1.381533819,1.412704335,1.603226963,1.620017731,1.196577904,1.13795784,1.223159788,1.020109168,1.429642405,0.8978155325,1.164532653,0.9735216108
655,0.933888719046163,1.10332068973542,1.68570151718287,1.56574021740021,2.00429616580683,1.79191666047213,2.07202995984298,1.66338826771236,1.542611242,1.382788167,1.408789834,1.602632061,1.619070505,1.194802644,1.136159251,1.222381672,1.020216056,1.42934531,0.8984825687,1.167979383,0.9743919687
654,0.948295628248242,1.10048169781025,1.68473197445861,1.56270120168088,1.99872373317035,1.79444403147533,2.06715697333393,1.66734142334799,1.540881061,1.382866942,1.407142529,1.600599478,1.6179413,1.194863078,1.139238191,1.223906014,1.020928642,1.428612217,0.897754616,1.168242077,0.9719647205
653,0.922959339651483,1.09659553673237,1.68385332636475,1.56577298306834,1.99406805558052,1.79743864753794,2.06107476424672,1.66385459170155,1.541095485,1.383618339,1.409243273,1.60064524,1.617218049,1.189915014,1.136052555,1.223797588,1.017942908,1.427003272,0.8966398431,1.163681162,0.9707229598
652,0.933506572913482,1.09687478183976,1.68280046356262,1.56725562955136,1.98843270838202,1.79097155114741,2.06056941749763,1.66586826347305,1.537110155,1.383987978,1.41214184,1.597583019,1.615463581,1.191969783,1.136807048,1.221731116,1.019588981,1.425737723,0.8963322145,1.163486406,0.9715070323
651,0.946881687557322,1.10608987038373,1.68017966838609,1.5635449176353,1.98620373532743,1.78826365364398,2.05516401209223,1.66286895236077,1.54008991,1.386508793,1.410465837,1.594318685,1.614931641,1.192407932,1.135351411,1.221578044,1.019824134,1.425405902,0.8942336393,1.164401306,0.9692110881
650,0.92322684194436,1.10453075186745,1.67728618931837,1.56510947828865,1.9793550358613,1.79842623368624,2.04857645625592,1.66364262625192,1.53901779,1.385660441,1.407888695,1.594284363,1.609850217,1.18818508,1.134269209,1.221125206,1.019973777,1.424317838,0.8936671154,1.166751967,0.9691585665
